timestamp,losses_mw,vm_mean,vm_min,vm_max,voltage_deviation_pu,max_line_loading,n_overloaded_lines,n_voltage_violations,total_load_mw,converged,total_gen_mw
2019-01-05 13:00:00+00:00,178.80508640009427,0.9845263287413742,0.942484503941262,1.04,0.023150824034068176,0.0622124131572258,0,3,4507.355745443245,True,3277.0077464358906
2019-01-05 14:00:00+00:00,159.93298712157792,0.9847230410570045,0.9430000000000001,1.0400000000000003,0.022992996238805543,0.06463955230175403,0,3,4482.047177616801,True,3639.1736960479498
2019-01-05 15:00:00+00:00,164.7834041884077,0.9845665936906592,0.943,1.0400000000000003,0.023110500658305715,0.06632411739485397,0,4,4546.77106591295,True,3893.0825378147847
2019-01-05 16:00:00+00:00,178.46197786955682,0.9841356062683475,0.9423941082193058,1.04,0.023437996037967736,0.06821792178885253,0,4,4761.675972867278,True,4145.042404928019
2019-01-05 17:00:00+00:00,177.5232007584475,0.984162811543055,0.9423686600998501,1.0400000000000003,0.023419563893867828,0.06795680283851199,0,4,4750.693661006326,True,4139.827548193547
2019-01-05 18:00:00+00:00,166.59242184314763,0.9844431857993201,0.9430000000000002,1.0400000000000003,0.02322154436487528,0.06591724956348133,0,4,4622.206537037785,True,4033.6694560602073
2019-01-05 19:00:00+00:00,149.16614140985166,0.9850232553324002,0.9430000000000001,1.04,0.02277279573626152,0.06282868372306558,0,3,4334.346135876802,True,3736.9109310686313
2019-01-05 20:00:00+00:00,138.958768571024,0.9853992537898956,0.943,1.0400000000000003,0.02248926806322825,0.06049632943018081,0,3,4147.968344346221,True,3560.444463411949
2019-01-05 21:00:00+00:00,132.8056622661985,0.9855876003815756,0.9429999999999997,1.0400000000000003,0.022344966545938445,0.05867085083464229,0,3,4059.08800003215,True,3506.5012218787747
2019-01-05 22:00:00+00:00,119.15630668679172,0.9861132255465546,0.943,1.0400000000000003,0.02194251833222009,0.055412179439492074,0,2,3785.3430591244824,True,3240.892489076783
2019-01-05 23:00:00+00:00,105.10633550397475,0.9865892787799398,0.9430000000000001,1.0400000000000005,0.021589565022776466,0.0522980175360806,0,2,3539.2851192267663,True,3008.3072652140536
2019-01-06 00:00:00+00:00,96.55315392601202,0.9868962766012261,0.9429999999999998,1.0400000000000003,0.021377459041837854,0.04989601881802516,0,1,3381.8375513292144,True,2877.8146586843136
2019-01-06 01:00:00+00:00,89.66752879449747,0.9871100514267388,0.9429999999999998,1.04,0.021244493177528686,0.04784418149974912,0,1,3275.8519204013987,True,2807.8943004240205
2019-01-06 02:00:00+00:00,87.56330846874589,0.98715123835288,0.9429999999999998,1.0400000000000003,0.02122466868988205,0.047101479936332825,0,1,3258.4677177630983,True,2813.2925890005795
2019-01-06 03:00:00+00:00,86.47543124225999,0.9871731261105529,0.9429999999999996,1.0400000000000003,0.021199340214944355,0.04643250091126982,0,1,3250.7130062603137,True,2830.383349213149
